date,biz_name,total_count,push_rate,violation_rate,review_count,reject_count,error_value,base_status,source_file,day,biz_group,push_rate_pct,violation_rate_pct,total_7d_avg,push_rate_7d_avg,violation_rate_7d_avg,review_7d_avg,total_vs_7d_pct,push_vs_7d_pct,vio_vs_7d_pct
2026-01-25,TapTap-头像-用户资料图片,76074.0,0.404540316008097,0.00411441491179641,30775.0,313.0,,✓,表2_TapTap-头像-用户资料图片.xlsx,2026-01-25,TapTap,40.4540316008097,0.411441491179641,58710.0,0.412947229427686,0.004385361660802097,24226.0,0.2957588145120082,-0.020358323825638448,-0.06178435667632704
2026-01-26,TapTap-头像-用户资料图片,50525.0,0.39012370113805,0.00506679861454725,19711.0,256.0,,✓,表2_TapTap-头像-用户资料图片.xlsx,2026-01-26,TapTap,39.012370113805,0.506679861454725,59056.28571428572,0.4094704384742497,0.004485502377087583,24193.85714285714,-0.14446024857641868,-0.04724819063444146,0.12959445533436542
2026-01-27,TapTap-头像-用户资料图片,45736.0,0.419122791673955,0.0048539443764212,19169.0,222.0,,✓,表2_TapTap-头像-用户资料图片.xlsx,2026-01-27,TapTap,41.912279167395496,0.48539443764212004,58578.857142857145,0.4099848044391404,0.00446577250716041,24019.0,-0.21924048657243475,0.022288599811193844,0.08692155022191494
2026-01-28,TapTap-头像-用户资料图片,49905.0,0.390662258290752,0.00470894699929867,19496.0,235.0,,✓,表2_TapTap-头像-用户资料图片.xlsx,2026-01-28,TapTap,39.0662258290752,0.470894699929867,58775.57142857143,0.40693813350493346,0.004502616567679126,23948.0,-0.15092275945545888,-0.03999594501994276,0.045824561900436746
2026-01-29,TapTap-头像-用户资料图片,57922.0,0.415420738234177,0.00435067849867063,24062.0,252.0,,✓,表2_TapTap-头像-用户资料图片.xlsx,2026-01-29,TapTap,41.5420738234177,0.43506784986706304,60200.0,0.4076079834382493,0.004409126441418555,24571.85714285714,-0.0378405315614618,0.01916732525704159,-0.013256127608152691
2026-01-30,TapTap-头像-用户资料图片,74558.0,0.412967086026986,0.00409077496713968,30790.0,305.0,,✓,表2_TapTap-头像-用户资料图片.xlsx,2026-01-30,TapTap,41.2967086026986,0.40907749671396804,62947.0,0.4067819012823845,0.004384180825600633,25660.571428571428,0.18445676521518103,0.015205162090797643,-0.06692375842430175
2026-01-31,TapTap-头像-用户资料图片,97676.0,0.406957696875384,0.00343994430566362,39750.0,336.0,,✓,表2_TapTap-头像-用户资料图片.xlsx,2026-01-31,TapTap,40.6957696875384,0.34399443056636203,64628.0,0.4056849411782002,0.0043750718105053515,26250.428571428572,0.5113573064306492,0.0031373008164598285,-0.21373992138742004
2026-02-01,TapTap-头像-用户资料图片,91073.0,0.399953883148683,0.00325013999758436,36425.0,296.0,,✓,表2_TapTap-头像-用户资料图片.xlsx,2026-02-01,TapTap,39.9953883148683,0.32501399975843603,66770.71428571429,0.40502973648399815,0.004251603965617916,27057.571428571428,0.36396623840648695,-0.01253205105229518,-0.23554968339766472
2026-02-02,TapTap-头像-用户资料图片,69336.0,0.372375100957655,0.00422579900773047,25819.0,293.0,,✓,表2_TapTap-头像-用户资料图片.xlsx,2026-02-02,TapTap,37.2375100957655,0.42257990077304697,69458.0,0.4024942221725132,0.00413146116464409,27930.14285714286,-0.0017564571395663566,-0.0748311890100842,0.022834014245056107
2026-02-03,TapTap-头像-用户资料图片,75433.0,0.406798085718452,0.0035263081144857,30686.0,266.0,,✓,表2_TapTap-头像-用户资料图片.xlsx,2026-02-03,TapTap,40.6798085718452,0.35263081144857,73700.42857142857,0.40073354989315557,0.003941798841510447,29575.428571428572,0.02350829516401348,0.015133586461411488,-0.10540637504108054
2026-02-04,TapTap-头像-用户资料图片,81638.0,0.386547931110512,0.00351551973345746,31557.0,287.0,,✓,表2_TapTap-头像-用户资料图片.xlsx,2026-02-04,TapTap,38.6547931110512,0.351551973345746,78233.71428571429,0.400145788867407,0.0037713092321045596,31298.428571428572,0.043514305122380505,-0.03398225880467979,-0.06782511931655032
2026-02-05,TapTap-头像-用户资料图片,83164.0,0.412053292289933,0.00408830744071954,34268.0,340.0,,✓,表2_TapTap-头像-用户资料图片.xlsx,2026-02-05,TapTap,41.2053292289933,0.408830744071954,81839.71428571429,0.3996647251610864,0.003733827652397261,32756.428571428572,0.016181455737521725,0.03099739944237836,0.09493737293811333
2026-02-06,TapTap-头像-用户资料图片,88877.0,0.368205497485289,0.0039942842355165,32725.0,355.0,,✓,表2_TapTap-头像-用户资料图片.xlsx,2026-02-06,TapTap,36.820549748528904,0.39942842355165004,83885.28571428571,0.39327021251227257,0.003720043262165379,33032.857142857145,0.059506434808079794,-0.0637340795959759,0.07371983442780983
2026-02-07,TapTap-头像-用户资料图片,86890.0,0.408470479917137,0.00379790539762919,35492.0,330.0,,✓,表2_TapTap-头像-用户资料图片.xlsx,2026-02-07,TapTap,40.847047991713694,0.379790539762919,82344.42857142857,0.3934863243753801,0.0037711805610176033,32424.571428571428,0.055201930566904596,0.03808049889800541,0.007086596936736222
